Date/Time,time,sol_rad,To,To-Ti,Ti,TC,See_interface_prob,Beh_Interface,Info_prov,Info,Info_prob,Tset_prev,Tset_update,Beh_setpoint,Setpoint_dif,Tset-T1
2000-06-17 13:00,2382,486.56,25.1,-1.858593897,26.9585939,0,0,0,0,0,0,26,26,0,0,-0.958593897
2000-06-17 13:10,2383,486.386,25.2,-1.747271009,26.94727101,0,0,0,0,0,0,26,26,0,0,-0.947271009
2000-06-17 13:20,2384,486.166,25.3,-1.642548795,26.94254879,0,0,0,0,0,0,26,26,0,0,-0.942548795
2000-06-17 13:30,2385,482.945,25.4,-1.541014909,26.94101491,0,0,0,0,0,0,26,26,0,0,-0.941014909
2000-06-17 13:40,2386,479.478,25.5,-1.438042306,26.93804231,0,0,0,0,0,0,26,26,0,0,-0.938042306
2000-06-17 13:50,2387,475.733,25.6,-1.33411873,26.93411873,0,0,0,0,0,0,26,28,0,2,1.06588127
2000-06-17 14:00,2388,471.683,25.6667,-1.729810542,27.39651054,1,0.2,0,0,0,0,28,28,0,0,0.603489458
2000-06-17 14:10,2389,467.305,25.7333,-2.117595437,27.85089544,1,0.2,0,0,0,0,28,28,0,0,0.149104563
2000-06-17 14:20,2390,462.585,25.8,-2.497024483,28.29702448,2,0.5,0,0,0,0,28,28,0,0,-0.297024483
2000-06-17 14:30,2391,454.462,25.8667,-2.719426996,28.586127,2,0.5,0,0,0,0,28,28,0,0,-0.586126996
2000-06-17 14:40,2392,445.788,25.9333,-2.787031228,28.72033123,2,0.5,0,0,0,0,28,28,0,0,-0.720331228
2000-06-17 14:50,2393,436.559,26,-2.778083302,28.7780833,2,0.5,1,0.5,1,0.8,28,27,1,-1,-1.778083302
2000-06-17 15:00,2394,426.777,26,-2.297819818,28.29781982,2,0.5,0,0,0,0,27,27,0,0,-1.297819818
2000-06-17 15:10,2395,416.447,26,-2.052708711,28.05270871,2,0.5,0,0,0,0,27,27,0,0,-1.052708711
2000-06-17 15:20,2396,405.573,26,-1.922274268,27.92227427,1,0.2,1,0.5,0,0.8,27,26,1,-1,-1.922274268
2000-06-17 15:30,2397,394.741,26,-1.347487391,27.34748739,1,0.2,0,0,0,0,26,26,0,0,-1.347487391
2000-06-17 15:40,2398,383.655,26,-1.055009822,27.05500982,1,0.2,0,0,0,0,26,26,0,0,-1.055009822
2000-06-17 15:50,2399,372.335,26,-0.900609813,26.90060981,0,0,0,0,0,0,26,26,0,0,-0.900609813
2000-06-17 16:00,2400,360.795,25.95,-0.863633808,26.81363381,0,0,0,0,0,0,26,26,0,0,-0.813633808
2000-06-17 16:10,2401,349.052,25.9,-0.858975566,26.75897557,0,0,0,0,0,0,26,26,0,0,-0.758975566
2000-06-17 16:20,2402,337.123,25.85,-0.869950027,26.71995003,0,0,0,0,0,0,26,26,0,0,-0.719950027
2000-06-17 16:30,2403,313.637,25.8,-0.888398513,26.68839851,0,0,0,0,0,0,26,28,0,2,1.311601487
2000-06-17 16:40,2404,311.379,25.75,-1.243151528,26.99315153,0,0,0,0,0,0,28,28,0,0,1.006848472
2000-06-17 16:50,2405,315.628,25.7,-1.592099013,27.29209901,1,0.2,0,0,0,0,28,28,0,0,0.707900987
2000-06-17 17:00,2406,327.449,25.75,-1.841806023,27.59180602,1,0.2,0,0,0,0,28,28,0,0,0.408193977
2000-06-17 17:10,2407,347.137,25.8,-2.100836963,27.90083696,1,0.2,0,0,0,0,28,28,0,0,0.099163037
2000-06-17 17:20,2408,374.335,25.85,-2.376965593,28.22696559,2,0.5,0,0,0,0,28,28,0,0,-0.226965593
2000-06-17 17:30,2409,399.102,25.9,-2.564048141,28.46404814,2,0.5,0,0,0,0,28,28,0,0,-0.464048141
2000-06-17 17:40,2410,427.169,25.95,-2.655485589,28.60548559,2,0.5,1,0.5,0,0.8,28,26,1,-2,-2.605485589
2000-06-17 17:50,2411,456.606,26,-1.703356939,27.70335694,1,0.2,1,0.5,0,0.8,26,26,0,0,-1.703356939
2000-06-17 18:00,2412,485.422,25.8333,-1.4579509,27.2912509,1,0.2,1,0.5,1,0.8,26,25,1,-1,-2.2912509
2000-06-17 18:10,2413,511.69,25.6667,-0.949767941,26.61646794,0,0,0,0,0,0,25,25,0,0,-1.616467941
2000-06-17 18:20,2414,534.17,25.5,-0.810426291,26.31042629,0,0,0,0,0,0,25,25,0,0,-1.310426291
2000-06-17 18:30,2415,510.686,25.3333,-0.847978883,26.18127888,0,0,0,0,0,0,25,25,0,0,-1.181278883
2000-06-17 18:40,2416,471.187,25.1667,-0.926145652,26.09284565,0,0,0,0,0,0,25,25,0,0,-1.092845652
2000-06-17 18:50,2417,412.807,25,-1.00834837,26.00834837,0,0,0,0,0,0,25,25,0,0,-1.00834837
2000-06-17 19:00,2418,334.653,24.7,-1.206897701,25.9068977,0,0,0,0,0,0,25,25,0,0,-0.906897701
2000-06-17 19:10,2419,209.225,24.4,-1.376032874,25.77603287,0,0,0,0,0,0,25,28,0,3,2.223967126
2000-06-17 19:20,2420,16.6663,24.1,-1.871497545,25.97149754,0,0,0,0,0,0,28,28,0,0,2.028502455
2000-06-17 19:30,2421,13.902,23.8,-2.169448869,25.96944887,0,0,0,0,0,0,28,28,0,0,2.030551131
2000-06-17 19:40,2422,11.1485,23.5,-2.461656381,25.96165638,0,0,0,0,0,0,28,28,0,0,2.038343619
2000-06-17 19:50,2423,0,23.2,-2.748188317,25.94818832,0,0,0,0,0,0,28,28,0,0,2.051811683
2000-06-17 20:00,2424,0,23.1667,-2.754006434,25.92070643,0,0,0,0,0,0,28,28,0,0,2.079293566
2000-06-17 20:10,2425,0,23.1333,-2.759866369,25.89316637,0,0,0,0,0,0,28,28,0,0,2.106833631
2000-06-17 20:20,2426,0,23.1,-2.765567706,25.86556771,0,0,0,0,0,0,28,28,0,0,2.134432294
2000-06-17 20:30,2427,0,23.0667,-2.771212029,25.83791203,0,0,0,0,0,0,28,28,0,0,2.162087971
2000-06-17 20:40,2428,0,23.0333,-2.776899908,25.81019991,0,0,0,0,0,0,28,28,0,0,2.189800092
2000-06-17 20:50,2429,0,23,-2.782430909,25.78243091,0,0,0,0,0,0,28,28,0,0,2.217569091
2000-06-17 21:00,2430,0,22.8333,-2.9213066,25.7546066,0,0,0,0,0,0,28,28,0,0,2.2453934
2000-06-17 21:10,2431,0,22.6667,-3.058693534,25.72539353,0,0,0,0,0,0,28,28,0,0,2.274606466
2000-06-17 21:20,2432,0,22.5,-3.194806599,25.6948066,0,0,0,0,0,0,28,28,0,0,2.305193401
2000-06-17 21:30,2433,0,22.3333,-3.329558533,25.66285853,0,0,0,0,0,0,28,28,0,0,2.337141467
2000-06-17 21:40,2434,0,22.1667,-3.462862948,25.62956295,0,0,0,0,0,0,28,28,0,0,2.370437052
2000-06-17 21:50,2435,0,22,-3.594934318,25.59493432,0,0,0,0,0,0,28,28,0,0,2.405065682
2000-06-17 22:00,2436,0,21.9333,-3.625684975,25.55898497,0,0,0,0,0,0,28,28,0,0,2.441015025
2000-06-17 22:10,2437,0,21.8667,-3.656028125,25.52272813,0,0,0,0,0,0,28,28,0,0,2.477271875
2000-06-17 22:20,2438,0,21.8,-3.686167844,25.48616784,0,0,0,0,0,0,28,28,0,0,2.513832156
2000-06-17 22:30,2439,0,21.7333,-3.716006165,25.44930617,0,0,0,0,0,0,28,28,0,0,2.550693835
2000-06-17 22:40,2440,0,21.6667,-3.745446104,25.4121461,0,0,0,0,0,0,28,28,0,0,2.587853896
2000-06-17 22:50,2441,0,21.6,-3.774691643,25.37469164,0,0,0,0,0,0,28,28,0,0,2.625308357
2000-06-17 23:00,2442,0,21.6667,-3.670244726,25.33694473,0,0,0,0,0,0,28,28,0,0,2.663055274
2000-06-17 23:10,2443,0,21.7333,-3.566942279,25.30024228,0,0,0,0,0,0,28,28,0,0,2.699757721
2000-06-17 23:20,2444,0,21.8,-3.464572856,25.26457286,0,0,0,0,0,0,28,28,0,0,2.735427144
2000-06-17 23:30,2445,0,21.8667,-3.363227128,25.22992713,0,0,0,0,0,0,28,28,0,0,2.770072872
2000-06-17 23:40,2446,0,21.9333,-3.262994856,25.19629486,0,0,0,0,0,0,28,28,0,0,2.803705144
2000-06-17 23:50,2447,0,22,-3.163664908,25.16366491,0,0,0,0,0,0,28,28,0,0,2.836335092
2000-06-18 0:00,2448,0,22,-3.132028259,25.13202826,0,0,0,0,0,0,28,28,0,0,2.867971741
2000-06-18 0:10,2449,0,22,-3.100707976,25.10070798,0,0,0,0,0,0,28,28,0,0,2.899292024
2000-06-18 0:20,2450,0,22,-3.069700896,25.0697009,0,0,0,0,0,0,28,28,0,0,2.930299104
2000-06-18 0:30,2451,0,22,-3.039003887,25.03900389,0,0,0,0,0,0,28,28,0,0,2.960996113
2000-06-18 0:40,2452,0,22,-3.008613849,25.00861385,0,0,0,0,0,0,28,28,0,0,2.991386151
2000-06-18 0:50,2453,0,22,-2.97852771,24.97852771,-1,0.2,0,0,0,0,28,28,0,0,3.02147229
2000-06-18 1:00,2454,0,21.9167,-3.032042433,24.94874243,-1,0.2,0,0,0,0,28,28,0,0,3.051257567
2000-06-18 1:10,2455,0,21.8333,-3.085122009,24.91842201,-1,0.2,0,0,0,0,28,28,0,0,3.081577991
2000-06-18 1:20,2456,0,21.75,-3.137570789,24.88757079,-1,0.2,0,0,0,0,28,28,0,0,3.112429211
2000-06-18 1:30,2457,0,21.6667,-3.189495081,24.85619508,-1,0.2,0,0,0,0,28,28,0,0,3.143804919
2000-06-18 1:40,2458,0,21.5833,-3.24100013,24.82430013,-1,0.2,0,0,0,0,28,28,0,0,3.17569987
2000-06-18 1:50,2459,0,21.5,-3.291890129,24.79189013,-1,0.2,0,0,0,0,28,28,0,0,3.208109871
2000-06-18 2:00,2460,0,21.25,-3.508971227,24.75897123,-1,0.2,0,0,0,0,28,28,0,0,3.241028773
2000-06-18 2:10,2461,0,21,-3.723881515,24.72388152,-1,0.2,0,0,0,0,28,28,0,0,3.276118485
2000-06-18 2:20,2462,0,20.75,-3.9366427,24.6866427,-1,0.2,0,0,0,0,28,28,0,0,3.3133573
2000-06-18 2:30,2463,0,20.5,-4.147276273,24.64727627,-1,0.2,0,0,0,0,28,28,0,0,3.352723727
2000-06-18 2:40,2464,0,20.25,-4.35580351,24.60580351,-1,0.2,1,0.5,0,0.8,28,26,1,-2,1.39419649
2000-06-18 2:50,2465,0,20,-4.562245475,24.56224548,-1,0.2,0,0,0,0,26,26,0,0,1.437754525
2000-06-18 3:00,2466,0,20.1667,-4.34992302,24.51662302,-1,0.2,0,0,0,0,26,26,0,0,1.48337698
2000-06-18 3:10,2467,0,20.3333,-4.13982379,24.47312379,-1,0.2,0,0,0,0,26,26,0,0,1.52687621
2000-06-18 3:20,2468,0,20.5,-3.931725552,24.43172555,-1,0.2,0,0,0,0,26,26,0,0,1.568274448
2000-06-18 3:30,2469,0,20.6667,-3.725708297,24.3924083,-1,0.2,0,0,0,0,26,26,0,0,1.607591703
2000-06-18 3:40,2470,0,20.8333,-3.521851214,24.35515121,-1,0.2,0,0,0,0,26,26,0,0,1.644848786
2000-06-18 3:50,2471,0,21,-3.319932702,24.3199327,-1,0.2,0,0,0,0,26,28,0,2,3.680067298
2000-06-18 4:00,2472,0,21.0667,-3.220033375,24.28673337,-1,0.2,0,0,0,0,28,28,0,0,3.713266625
2000-06-18 4:10,2473,0,21.1333,-3.121233041,24.25453304,-1,0.2,0,0,0,0,28,28,0,0,3.745466959
2000-06-18 4:20,2474,0,21.2,-3.02332071,24.22332071,-1,0.2,0,0,0,0,28,28,0,0,3.77667929
2000-06-18 4:30,2475,0,21.2667,-2.926387503,24.1930875,-1,0.2,0,0,0,0,28,28,0,0,3.806912497
2000-06-18 4:40,2476,137.047,21.3333,-2.830523628,24.16382363,-1,0.2,1,0.5,1,0.8,28,27,1,-1,2.836176372
2000-06-18 4:50,2477,142.874,21.4,-2.872565392,24.27256539,-1,0.2,0,0,0,0,27,27,0,0,2.727434608
2000-06-18 5:00,2478,150.055,21.5,-2.886713738,24.38671374,-1,0.2,0,0,0,0,27,27,0,0,2.613286262
2000-06-18 5:10,2479,145.754,21.6,-2.907901601,24.5079016,-1,0.2,1,0.5,0,0.8,27,26,1,-1,1.492098399
2000-06-18 5:20,2480,144.932,21.7,-2.924576585,24.62457658,-1,0.2,1,0.5,0,0.8,26,26,0,0,1.375423415
2000-06-18 5:30,2481,150.54,21.8,-2.940262819,24.74026282,-1,0.2,0,0,0,0,26,26,0,0,1.259737181
2000-06-18 5:40,2482,158.617,21.9,-2.961400191,24.86140019,-1,0.2,0,0,0,0,26,26,0,0,1.138599809
2000-06-18 5:50,2483,168.12,22,-2.990403189,24.99040319,-1,0.2,0,0,0,0,26,26,0,0,1.009596811
2000-06-18 6:00,2484,178.491,22.1667,-2.961919157,25.12861916,0,0,0,0,0,0,26,26,0,0,0.871380843
2000-06-18 6:10,2485,189.784,22.3333,-2.944190965,25.27749097,0,0,0,0,0,0,26,26,0,0,0.722509035
2000-06-18 6:20,2486,200.915,22.5,-2.937833056,25.43783306,0,0,0,0,0,0,26,26,0,0,0.562166944
2000-06-18 6:30,2487,201.157,22.6667,-2.942669725,25.60936973,0,0,0,0,0,0,26,28,0,2,2.390630275
2000-06-18 6:40,2488,202.647,22.8333,-2.947800028,25.78110003,0,0,0,0,0,0,28,28,0,0,2.218899972
2000-06-18 6:50,2489,205.001,23,-2.954269028,25.95426903,0,0,0,0,0,0,28,28,0,0,2.045730972
2000-06-18 7:00,2490,207.964,22.9,-3.229727337,26.12972734,0,0,0,0,0,0,28,28,0,0,1.870272663
2000-06-18 7:10,2491,211.358,22.8,-3.505394064,26.30539406,0,0,0,0,0,0,28,28,0,0,1.694605936
2000-06-18 7:20,2492,215.055,22.7,-3.781698123,26.48169812,0,0,0,0,0,0,28,28,0,0,1.518301877
2000-06-18 7:30,2493,233.903,22.6,-4.058936142,26.65893614,0,0,0,0,0,0,28,28,0,0,1.341063858
2000-06-18 7:40,2494,252.451,22.5,-4.352249781,26.85224978,0,0,0,0,0,0,28,28,0,0,1.147750219
2000-06-18 7:50,2495,270.768,22.4,-4.661178283,27.06117828,1,0.2,0,0,0,0,28,28,0,0,0.938821717
2000-06-18 8:00,2496,289.275,22.3333,-4.9520345,27.2853345,1,0.2,0,0,0,0,28,28,0,0,0.7146655
2000-06-18 8:10,2497,305.658,22.2667,-5.258389155,27.52508915,1,0.2,0,0,0,0,28,28,0,0,0.474910845
2000-06-18 8:20,2498,323.68,22.2,-5.578163263,27.77816326,1,0.2,0,0,0,0,28,28,0,0,0.221836737
2000-06-18 8:30,2499,354.43,22.1333,-5.912761631,28.04606163,2,0.5,0,0,0,0,28,28,0,0,-0.046061631
2000-06-18 8:40,2500,384.744,22.0667,-6.251633199,28.3183332,2,0.5,0,0,0,0,28,28,0,0,-0.318333199
2000-06-18 8:50,2501,414.628,22,-6.481394268,28.48139427,2,0.5,0,0,0,0,28,28,0,0,-0.481394268
2000-06-18 9:00,2502,444.086,21.8333,-6.757211191,28.59051119,2,0.5,0,0,0,0,28,28,0,0,-0.590511191
2000-06-18 9:10,2503,473.115,21.6667,-7.005069484,28.67176948,2,0.5,0,0,0,0,28,28,0,0,-0.671769484
2000-06-18 9:20,2504,501.712,21.5,-7.238949047,28.73894905,2,0.5,0,0,0,0,28,28,0,0,-0.738949047
2000-06-18 9:30,2505,518.182,21.3333,-7.465497033,28.79879703,2,0.5,0,0,0,0,28,28,0,0,-0.798797033
2000-06-18 9:40,2506,534.468,21.1667,-7.676225546,28.84292555,2,0.5,0,0,0,0,28,28,0,0,-0.842925546
2000-06-18 9:50,2507,550.564,21,-7.879168518,28.87916852,2,0.5,0,0,0,0,28,28,0,0,-0.879168518
2000-06-18 10:00,2508,566.465,21.0833,-7.828056574,28.91135657,2,0.5,0,0,0,0,28,28,0,0,-0.911356574
2000-06-18 10:10,2509,582.167,21.1667,-7.777162721,28.94386272,2,0.5,1,0.5,1,0.8,28,26,1,-2,-2.943862721
2000-06-18 10:20,2510,597.664,21.25,-6.726326733,27.97632673,1,0.2,0,0,0,0,26,26,0,0,-1.976326733
2000-06-18 10:30,2511,577.624,21.3333,-6.185264099,27.5185641,1,0.2,0,0,0,0,26,26,0,0,-1.518564099
2000-06-18 10:40,2512,557.029,21.4167,-5.858353409,27.27505341,1,0.2,0,0,0,0,26,26,0,0,-1.275053409
2000-06-18 10:50,2513,535.945,21.5,-5.63597217,27.13597217,1,0.2,0,0,0,0,26,26,0,0,-1.13597217
2000-06-18 11:00,2514,514.428,21.5833,-5.464271363,27.04757136,1,0.2,0,0,0,0,26,26,0,0,-1.047571363
2000-06-18 11:10,2515,492.53,21.6667,-5.316870968,26.98357097,0,0,0,0,0,0,26,26,0,0,-0.983570968
2000-06-18 11:20,2516,470.296,21.75,-5.181146774,26.93114677,0,0,0,0,0,0,26,28,0,2,1.068853226
2000-06-18 11:30,2517,462.204,21.8333,-5.516331307,27.34963131,1,0.2,1,0.5,0,0.8,28,26,1,-2,-1.349631307
2000-06-18 11:40,2518,437.926,21.9167,-5.16515634,27.08185634,1,0.2,0,0,0,0,26,26,0,0,-1.08185634
2000-06-18 11:50,2519,430.212,22,-4.927202607,26.92720261,0,0,0,0,0,0,26,26,0,0,-0.927202607
2000-06-18 12:00,2520,422.576,22,-4.844541277,26.84454128,0,0,0,0,0,0,26,26,0,0,-0.844541277
2000-06-18 12:10,2521,415.001,22,-4.796401226,26.79640123,0,0,0,0,0,0,26,26,0,0,-0.796401226
2000-06-18 12:20,2522,377.718,22,-4.765237601,26.7652376,0,0,0,0,0,0,26,26,0,0,-0.765237601
2000-06-18 12:30,2523,404.574,22,-4.712684424,26.71268442,0,0,0,0,0,0,26,26,0,0,-0.712684424
2000-06-18 12:40,2524,431.489,22,-4.713789368,26.71378937,0,0,0,0,0,0,26,28,0,2,1.286210632
2000-06-18 12:50,2525,458.437,22,-5.098140474,27.09814047,1,0.2,0,0,0,0,28,28,0,0,0.901859526
2000-06-18 13:00,2526,485.381,22.1,-5.40559607,27.50559607,1,0.2,0,0,0,0,28,28,0,0,0.49440393
2000-06-18 13:10,2527,512.266,22.2,-5.736921109,27.93692111,1,0.2,0,0,0,0,28,28,0,0,0.063078891
2000-06-18 13:20,2528,539.033,22.3,-6.091817898,28.3918179,2,0.5,0,0,0,0,28,28,0,0,-0.391817898
2000-06-18 13:30,2529,538.276,22.4,-6.27402377,28.67402377,2,0.5,0,0,0,0,28,28,0,0,-0.67402377
2000-06-18 13:40,2530,537.416,22.5,-6.312547647,28.81254765,2,0.5,1,0.5,0,0.8,28,26,1,-2,-2.812547647
2000-06-18 13:50,2531,536.406,22.6,-5.280564347,27.88056435,1,0.2,0,0,0,0,26,26,0,0,-1.880564347
2000-06-18 14:00,2532,535.204,22.8333,-4.59058253,27.42388253,1,0.2,1,0.5,0,0.8,26,26,0,0,-1.42388253
2000-06-18 14:10,2533,533.776,23.0667,-4.13453944,27.20123944,1,0.2,0,0,0,0,26,26,0,0,-1.20123944
2000-06-18 14:20,2534,520.194,23.3,-3.793050325,27.09305033,1,0.2,0,0,0,0,26,26,0,0,-1.093050325
2000-06-18 14:30,2535,498.079,23.5333,-3.495488659,27.02878866,1,0.2,1,0.5,0,0.8,26,26,0,0,-1.028788659
2000-06-18 14:40,2536,475.016,23.7667,-3.210818443,26.97751844,0,0,0,0,0,0,26,26,0,0,-0.977518443
2000-06-18 14:50,2537,450.984,24,-2.931667037,26.93166704,0,0,0,0,0,0,26,26,0,0,-0.931667037
2000-06-18 15:00,2538,425.965,24,-2.887500848,26.88750085,0,0,0,0,0,0,26,26,0,0,-0.887500848
2000-06-18 15:10,2539,399.944,24,-2.840840416,26.84084042,0,0,0,0,0,0,26,26,0,0,-0.840840416
2000-06-18 15:20,2540,372.905,24,-2.791955804,26.7919558,0,0,0,0,0,0,26,26,0,0,-0.791955804
2000-06-18 15:30,2541,355.565,24,-2.740963344,26.74096334,0,0,0,0,0,0,26,26,0,0,-0.740963344
2000-06-18 15:40,2542,337.436,24,-2.698637038,26.69863704,0,0,0,0,0,0,26,28,0,2,1.301362962
2000-06-18 15:50,2543,318.508,24,-3.009086668,27.00908667,1,0.2,0,0,0,0,28,28,0,0,0.990913332
2000-06-18 16:00,2544,298.773,24.3,-2.997503801,27.2975038,1,0.2,1,0.5,1,0.8,28,27,1,-1,-0.297503801
2000-06-18 16:10,2545,278.221,24.6,-2.817549863,27.41754986,1,0.2,0,0,0,0,27,27,0,0,-0.417549863
2000-06-18 16:20,2546,256.842,24.9,-2.558820433,27.45882043,1,0.2,0,0,0,0,27,27,0,0,-0.458820433
2000-06-18 16:30,2547,253.532,25.2,-2.260664012,27.46066401,1,0.2,0,0,0,0,27,27,0,0,-0.460664012
2000-06-18 16:40,2548,261.879,25.5,-1.961257366,27.46125737,1,0.2,0,0,0,0,27,27,0,0,-0.461257366
2000-06-18 16:50,2549,264.917,25.8,-1.672895109,27.47289511,1,0.2,0,0,0,0,27,27,0,0,-0.472895109
2000-06-18 17:00,2550,271.332,25.8333,-1.651335604,27.4846356,1,0.2,0,0,0,0,27,27,0,0,-0.484635604
2000-06-18 17:10,2551,281.665,25.8667,-1.630436446,27.49713645,1,0.2,1,0.5,0,0.8,27,26,1,-1,-1.497136446
2000-06-18 17:20,2552,296.181,25.9,-1.113928858,27.01392886,1,0.2,1,0.5,1,0.8,26,25,1,-1,-2.013928858
2000-06-18 17:30,2553,305.096,25.9333,-0.358706141,26.29200614,0,0,0,0,0,0,25,25,0,0,-1.292006141
2000-06-18 17:40,2554,314.637,25.9667,0.019187991,25.94751201,0,0,0,0,0,0,25,25,0,0,-0.947512009
2000-06-18 17:50,2555,323.595,26,0.211415116,25.78858488,0,0,0,0,0,0,25,25,0,0,-0.788584884
2000-06-18 18:00,2556,330.723,25.8333,0.113298407,25.72000159,0,0,0,0,0,0,25,25,0,0,-0.720001593
2000-06-18 18:10,2557,334.784,25.6667,-0.025156781,25.69185678,0,0,0,0,0,0,25,25,0,0,-0.691856781
2000-06-18 18:20,2558,334.942,25.5,-0.180460823,25.68046082,0,0,0,0,0,0,25,25,0,0,-0.680460823
2000-06-18 18:30,2559,297.379,25.3333,-0.340067803,25.6733678,0,0,0,0,0,0,25,28,0,3,2.326632197
2000-06-18 18:40,2560,273.414,25.1667,-0.800646125,25.96734613,0,0,0,0,0,0,28,28,0,0,2.032653875
2000-06-18 18:50,2561,239.622,25,-1.232753664,26.23275366,0,0,0,0,0,0,28,28,0,0,1.767246336
2000-06-18 19:00,2562,195.255,24.8667,-1.593348127,26.46004813,0,0,0,0,0,0,28,28,0,0,1.539951873
2000-06-18 19:10,2563,106.997,24.7333,-1.906069646,26.63936965,0,0,0,0,0,0,28,28,0,0,1.360630354
2000-06-18 19:20,2564,12.9285,24.6,-2.127305949,26.72730595,0,0,0,0,0,0,28,28,0,0,1.272694051
2000-06-18 19:30,2565,10.7785,24.4667,-2.25226139,26.71896139,0,0,0,0,0,0,28,28,0,0,1.28103861
2000-06-18 19:40,2566,8.63602,24.3333,-2.373917276,26.70721728,0,0,0,0,0,0,28,28,0,0,1.292782724
2000-06-18 19:50,2567,0,24.2,-2.492114123,26.69211412,0,0,0,0,0,0,28,28,0,0,1.307885877
2000-06-18 20:00,2568,0,24.1667,-2.500492982,26.66719298,0,0,0,0,0,0,28,28,0,0,1.332807018
2000-06-18 20:10,2569,0,24.1333,-2.508888052,26.64218805,0,0,0,0,0,0,28,28,0,0,1.357811948
2000-06-18 20:20,2570,0,24.1,-2.517099172,26.61709917,0,0,0,0,0,0,28,28,0,0,1.382900828
2000-06-18 20:30,2571,0,24.0667,-2.52522818,26.59192818,0,0,0,0,0,0,28,28,0,0,1.40807182
2000-06-18 20:40,2572,0,24.0333,-2.533375898,26.5666759,0,0,0,0,0,0,28,28,0,0,1.433324102
2000-06-18 20:50,2573,0,24,-2.541342139,26.54134214,0,0,0,0,0,0,28,28,0,0,1.458657861
2000-06-18 21:00,2574,0,23.8333,-2.682628718,26.51592872,0,0,0,0,0,0,28,28,0,0,1.484071282
2000-06-18 21:10,2575,0,23.6667,-2.822402431,26.48910243,0,0,0,0,0,0,28,28,0,0,1.510897569
2000-06-18 21:20,2576,0,23.5,-2.960878406,26.46087841,0,0,0,0,0,0,28,28,0,0,1.539121594
2000-06-18 21:30,2577,0,23.3333,-3.097969622,26.43126962,0,0,0,0,0,0,28,28,0,0,1.568730378
2000-06-18 21:40,2578,0,23.1667,-3.233589926,26.40028993,0,0,0,0,0,0,28,28,0,0,1.599710074
2000-06-18 21:50,2579,0,23,-3.367954027,26.36795403,0,0,0,0,0,0,28,28,0,0,1.632045973
2000-06-18 22:00,2580,0,22.8333,-3.500974486,26.33427449,0,0,0,0,0,0,28,28,0,0,1.665725514
2000-06-18 22:10,2581,0,22.6667,-3.632564742,26.29926474,0,0,0,0,0,0,28,28,0,0,1.700735258
2000-06-18 22:20,2582,0,22.5,-3.762939094,26.26293909,0,0,0,0,0,0,28,28,0,0,1.737060906
2000-06-18 22:30,2583,0,22.3333,-3.892009703,26.2253097,0,0,0,0,0,0,28,28,0,0,1.774690297
2000-06-18 22:40,2584,0,22.1667,-4.019689606,26.18638961,0,0,0,0,0,0,28,28,0,0,1.813610394
2000-06-18 22:50,2585,0,22,-4.14619271,26.14619271,0,0,0,0,0,0,28,28,0,0,1.85380729
2000-06-18 23:00,2586,0,22,-4.104730783,26.10473078,0,0,0,0,0,0,28,28,0,0,1.895269217
2000-06-18 23:10,2587,0,22,-4.063683475,26.06368348,0,0,0,0,0,0,28,28,0,0,1.936316525
2000-06-18 23:20,2588,0,22,-4.02304664,26.02304664,0,0,0,0,0,0,28,28,0,0,1.97695336
2000-06-18 23:30,2589,0,22,-3.982816174,25.98281617,0,0,0,0,0,0,28,28,0,0,2.017183826
2000-06-18 23:40,2590,0,22,-3.942988012,25.94298801,0,0,0,0,0,0,28,28,0,0,2.057011988
2000-06-18 23:50,2591,0,22,-3.903558132,25.90355813,0,0,0,0,0,0,28,28,0,0,2.096441868
2000-06-19 0:00,2592,0,22.1667,-3.697822551,25.86452255,0,0,0,0,0,0,28,28,0,0,2.135477449
2000-06-19 0:10,2593,0,22.3333,-3.494244325,25.82754433,0,0,0,0,0,0,28,28,0,0,2.172455675
2000-06-19 0:20,2594,0,22.5,-3.292601882,25.79260188,0,0,0,0,0,0,28,28,0,0,2.207398118
2000-06-19 0:30,2595,0,22.6667,-3.092975863,25.75967586,0,0,0,0,0,0,28,28,0,0,2.240324137
2000-06-19 0:40,2596,0,22.8333,-2.895446105,25.7287461,0,0,0,0,0,0,28,28,0,0,2.271253895
2000-06-19 0:50,2597,0,23,-2.699791644,25.69979164,0,0,0,0,0,0,28,28,0,0,2.300208356
2000-06-19 1:00,2598,0,23.0333,-2.639493727,25.67279373,0,0,0,0,0,0,28,28,0,0,2.327206273
2000-06-19 1:10,2599,0,23.0667,-2.57969879,25.64639879,0,0,0,0,0,0,28,28,0,0,2.35360121
2000-06-19 1:20,2600,0,23.1,-2.520601802,25.6206018,0,0,0,0,0,0,28,28,0,0,2.379398198
2000-06-19 1:30,2601,0,23.1333,-2.462095784,25.59539578,0,0,0,0,0,0,28,28,0,0,2.404604216
2000-06-19 1:40,2602,0,23.1667,-2.404074826,25.57077483,0,0,0,0,0,0,28,28,0,0,2.429225174
2000-06-19 1:50,2603,0,23.2,-2.346734078,25.54673408,0,0,0,0,0,0,28,28,0,0,2.453265922
2000-06-19 2:00,2604,0,23.1667,-2.356566737,25.52326674,0,0,0,0,0,0,28,28,0,0,2.476733263
2000-06-19 2:10,2605,0,23.1333,-2.36640107,25.49970107,0,0,0,0,0,0,28,28,0,0,2.50029893
